"type","durationMinutes","startTime","endTime","startNum","endNum","eventpH"
"Marginal",89.9999999986903,"2010-07-08 00:15:00","2010-07-08 01:45:00",40.54249,40.54267,7.58714285714286
"Marginal",89.9999999986903,"2010-07-14 11:45:00","2010-07-14 13:15:00",40.56025,40.56042,7.57714285714286
"Marginal",75.0000000026432,"2010-07-15 13:00:00","2010-07-15 14:15:00",40.56313,40.56327,7.58333333333333
"Marginal",285.000000003322,"2010-07-16 10:00:00","2010-07-16 14:45:00",40.56553,40.56607,7.578
"Marginal",389.999999998059,"2010-07-17 09:00:00","2010-07-17 15:30:00",40.56815,40.56889,7.56481481481481
"Marginal",74.999999995174,"2010-07-17 20:45:00","2010-07-17 22:00:00",40.56949,40.56963,7.59166666666667
"Marginal",344.999999998714,"2010-07-18 10:15:00","2010-07-18 16:00:00",40.57103,40.57169,7.53541666666667
"Marginal",329.999999998932,"2010-07-18 21:30:00","2010-07-19 03:00:00",40.57232,40.57295,7.57130434782609
"Marginal",314.999999999151,"2010-07-19 11:45:00","2010-07-19 17:00:00",40.57394,40.57454,7.52045454545455
"Marginal",74.9999999989086,"2010-07-20 02:15:00","2010-07-20 03:30:00",40.5756,40.57574,7.58666666666667
"Marginal",209.999999996944,"2010-07-20 13:15:00","2010-07-20 16:45:00",40.57686,40.57725,7.56
"Marginal",269.999999999806,"2010-07-21 00:15:00","2010-07-21 04:45:00",40.57811,40.57862,7.57421052631579
"Marginal",255.000000000024,"2010-07-21 14:00:00","2010-07-21 18:15:00",40.57968,40.58017,7.53722222222222
"Marginal",314.999999999151,"2010-07-22 00:30:00","2010-07-22 05:45:00",40.58088,40.58148,7.57590909090909
"Marginal",120.000000001988,"2010-07-22 15:00:00","2010-07-22 17:00:00",40.58253,40.58276,7.58333333333333
"Marginal",255.000000000024,"2010-08-25 07:00:00","2010-08-25 11:15:00",40.67477,40.67526,7.565
"Marginal",165.000000001334,"2010-08-25 16:45:00","2010-08-25 19:30:00",40.67588,40.6762,7.56416666666667
"Marginal",450.000000000921,"2010-08-26 06:00:00","2010-08-26 13:30:00",40.6774,40.67825,7.55645161290323
"Marginal",255.000000000024,"2010-08-26 17:15:00","2010-08-26 21:30:00",40.67868,40.67917,7.56444444444444
"Marginal",344.99999999498,"2010-08-27 08:00:00","2010-08-27 13:45:00",40.68037,40.68102,7.57625
"Marginal",344.999999998714,"2010-08-28 08:45:00","2010-08-28 14:30:00",40.68319,40.68385,7.57291666666667
"Marginal",479.99999999675,"2010-08-29 07:15:00","2010-08-29 15:15:00",40.68576,40.68667,7.54121212121212
"Marginal",210.000000000679,"2010-08-29 18:45:00","2010-08-29 22:15:00",40.68707,40.68747,7.56066666666667
"Marginal",555.000000003128,"2010-08-30 08:30:00","2010-08-30 17:45:00",40.68864,40.6897,7.56710526315789
"Marginal",135.00000000177,"2010-08-31 13:30:00","2010-08-31 15:45:00",40.69195,40.69221,7.587
"Marginal",269.999999999806,"2010-12-15 21:00:00","2010-12-16 01:30:00",40.98322,40.98373,7.50684210526316
"Marginal",210.000000000679,"2010-12-16 07:30:00","2010-12-16 11:00:00",40.98442,40.98482,7.572
"Marginal",329.999999998932,"2010-12-16 21:00:00","2010-12-17 02:30:00",40.98596,40.98659,7.4825
"Marginal",240.000000000242,"2010-12-30 22:00:00","2010-12-31 02:00:00",41.02443,41.02489,7.47764705882353
"Marginal",210.000000000679,"2011-01-17 10:30:00","2011-01-17 14:00:00",41.07243,41.07283,7.51266666666667
"Marginal",554.999999999393,"2011-01-17 20:00:00","2011-01-18 05:15:00",41.07352,41.07457,7.16894736842105
"Marginal",210.000000000679,"2011-01-18 11:15:00","2011-01-18 14:45:00",41.07526,41.07566,7.34333333333333
"Marginal",375.000000002012,"2011-01-18 22:45:00","2011-01-19 05:00:00",41.07657,41.07728,7.43884615384615
"Marginal",195.000000000897,"2011-01-20 02:00:00","2011-01-20 05:15:00",41.07968,41.08005,7.37285714285714
"Marginal",90.0000000024249,"2011-01-21 03:45:00","2011-01-21 05:15:00",41.08262,41.08279,7.52857142857143
"Marginal",269.999999999806,"2011-06-26 14:16:00","2011-06-26 18:46:00",41.51122,41.51173,7.58578947368421
"Marginal",344.999999998714,"2011-06-27 00:01:00","2011-06-27 05:46:00",41.51233,41.51299,7.57625
"Marginal",359.999999998496,"2011-07-06 09:16:00","2011-07-06 15:16:00",41.53804,41.53873,7.5608
"Marginal",478.999999999752,"2011-07-07 08:46:00","2011-07-07 16:45:00",41.54073,41.54164,7.53636363636364
"Marginal",464.999999996968,"2011-07-07 18:30:00","2011-07-08 02:15:00",41.54184,41.54272,7.4946875
"Marginal",465.000000000703,"2011-07-08 09:15:00","2011-07-08 17:00:00",41.54352,41.54441,7.49375
"Marginal",480.000000000484,"2011-07-08 18:45:00","2011-07-09 02:45:00",41.54461,41.54552,7.47424242424242
"Marginal",345.000000002449,"2011-07-09 11:15:00","2011-07-09 17:00:00",41.54649,41.54715,7.51666666666667
"Marginal",405.000000001576,"2011-07-09 21:00:00","2011-07-10 03:45:00",41.5476,41.54837,7.50071428571429
"Marginal",405.000000001576,"2011-07-10 12:30:00","2011-07-10 19:15:00",41.54937,41.55014,7.50178571428571
"Marginal",390.000000001794,"2011-07-10 22:45:00","2011-07-11 05:15:00",41.55054,41.55128,7.54148148148148
"Marginal",329.999999998932,"2011-07-11 13:30:00","2011-07-11 19:00:00",41.55223,41.55285,7.5595652173913
"Marginal",134.999999998035,"2011-07-12 15:15:00","2011-07-12 17:30:00",41.55517,41.55542,7.582
"Marginal",224.999999996726,"2011-07-24 13:00:00","2011-07-24 16:45:00",41.58779,41.58821,7.56125
"Marginal",344.999999998714,"2011-07-24 22:15:00","2011-07-25 04:00:00",41.58884,41.5895,7.52375
"Marginal",119.999999998254,"2011-07-25 14:00:00","2011-07-25 16:00:00",41.59064,41.59087,7.59777777777778
"Marginal",119.999999998254,"2011-07-26 02:00:00","2011-07-26 04:00:00",41.59201,41.59224,7.59666666666667
"Marginal",195.000000000897,"2011-07-27 02:00:00","2011-07-27 05:15:00",41.59475,41.59512,7.56857142857143
"Marginal",90.0000000024249,"2011-07-27 14:45:00","2011-07-27 16:15:00",41.5962,41.59638,7.58142857142857
"Marginal",299.999999999369,"2011-07-28 02:00:00","2011-07-28 07:00:00",41.59749,41.59806,7.55523809523809
"Marginal",299.999999999369,"2011-07-28 15:15:00","2011-07-28 20:15:00",41.599,41.59957,7.56238095238095
"Marginal",390.000000001794,"2011-07-29 01:45:00","2011-07-29 08:15:00",41.6002,41.60094,7.55777777777778
"Marginal",284.999999999587,"2011-07-29 15:45:00","2011-07-29 20:30:00",41.6018,41.60234,7.5595
"Marginal",584.999999998956,"2011-07-30 02:15:00","2011-07-30 12:00:00",41.603,41.60411,7.53375
"Marginal",329.999999998932,"2011-07-30 16:15:00","2011-07-30 21:45:00",41.60459,41.60522,7.52565217391304
"Marginal",660.0000000016,"2011-07-31 03:45:00","2011-07-31 14:45:00",41.60591,41.60716,7.50066666666667
"Marginal",299.999999999369,"2011-07-31 16:15:00","2011-07-31 21:15:00",41.60733,41.60791,7.51666666666667
"Marginal",629.999999998302,"2011-08-01 03:45:00","2011-08-01 14:15:00",41.60865,41.60985,7.52139534883721
"Marginal",330.000000002667,"2011-08-01 16:00:00","2011-08-01 21:30:00",41.61005,41.61067,7.53565217391304
"Marginal",1079.99999999922,"2011-08-02 04:45:00","2011-08-02 22:45:00",41.6115,41.61356,7.49767123287671
"Marginal",930.000000001405,"2011-08-03 05:30:00","2011-08-03 21:00:00",41.61433,41.6161,7.51
"Marginal",794.999999999635,"2011-08-04 07:15:00","2011-08-04 20:30:00",41.61727,41.61878,7.52259259259259
"Marginal",539.999999999611,"2011-08-05 08:30:00","2011-08-05 17:30:00",41.62015,41.62118,7.53189189189189
"Marginal",60.0000000028615,"2011-08-05 19:00:00","2011-08-05 20:00:00",41.62135,41.62146,7.568
"Marginal",389.999999998059,"2011-08-06 10:15:00","2011-08-06 16:45:00",41.62309,41.62383,7.56518518518519
"Marginal",75.0000000026432,"2011-08-06 20:15:00","2011-08-06 21:30:00",41.62423,41.62437,7.59333333333333
"Marginal",390.000000001794,"2011-08-07 11:15:00","2011-08-07 17:45:00",41.62594,41.62668,7.54222222222222
"Marginal",149.999999997817,"2011-08-07 21:30:00","2011-08-08",41.62711,41.6274,7.58
"Marginal",195.000000000897,"2011-08-08 12:30:00","2011-08-08 15:45:00",41.62882,41.6292,7.58214285714286
"Marginal",150.000000001552,"2011-08-12 16:00:00","2011-08-12 18:30:00",41.64018,41.64047,7.58363636363636
"Marginal",345.000000002449,"2011-09-03 10:46:00","2011-09-03 16:31:00",41.69986,41.70052,7.55708333333333
"Marginal",299.999999995634,"2011-09-03 20:16:00","2011-09-04 01:16:00",41.70094,41.70151,7.58761904761905
"Marginal",419.999999997623,"2011-09-04 09:46:00","2011-09-04 16:46:00",41.70248,41.70328,7.53655172413793
"Marginal",255.000000000024,"2011-09-04 20:01:00","2011-09-05 00:16:00",41.70365,41.70414,7.58722222222222
"Marginal",240.000000003977,"2011-09-07 14:46:00","2011-09-07 18:46:00",41.71127,41.71173,7.57588235294118
"Marginal",104.999999998472,"2011-09-08 01:31:00","2011-09-08 03:16:00",41.7125,41.7127,7.57875
"Marginal",74.9999999989086,"2011-09-08 04:46:00","2011-09-08 06:01:00",41.71287,41.71302,7.57666666666667
"Marginal",284.999999999587,"2011-09-08 14:46:00","2011-09-08 19:31:00",41.71401,41.71456,7.5735
"Marginal",210.000000000679,"2011-09-09 03:31:00","2011-09-09 07:01:00",41.71547,41.71587,7.58733333333333
"Marginal",59.9999999991269,"2011-09-09 16:16:00","2011-09-09 17:16:00",41.71693,41.71704,7.592
"Marginal",284.999999999587,"2011-09-11 06:16:00","2011-09-11 11:01:00",41.72126,41.72181,7.576
"Marginal",345.000000002449,"2011-09-11 16:01:00","2011-09-11 21:46:00",41.72238,41.72303,7.53375
"Marginal",240.000000000242,"2011-09-12 09:31:00","2011-09-12 13:31:00",41.72437,41.72483,7.57928571428571
"Marginal",405.000000001576,"2011-12-31 03:16:00","2011-12-31 10:01:00",42.02503,42.0258,7.36285714285714
"Marginal",435.000000001139,"2011-12-31 16:31:00","2011-12-31 23:46:00",42.02654,42.02737,7.35766666666667
"Marginal",435.000000001139,"2012-01-01 02:46:00","2012-01-01 10:01:00",42.02771,42.02854,7.29966666666667
"Marginal",329.999999998932,"2012-01-01 18:16:00","2012-01-01 23:46:00",42.02948,42.03011,7.4304347826087
"Marginal",269.999999999806,"2012-01-02 05:31:00","2012-01-02 10:01:00",42.03077,42.03128,7.47631578947368
"Marginal",89.9999999986903,"2012-01-02 23:01:00","2012-01-03 00:31:00",42.03276,42.03294,7.58
"Marginal",165.000000001334,"2012-01-03 22:16:00","2012-01-04 01:01:00",42.03542,42.03573,7.52833333333333
"Marginal",344.999999998714,"2012-01-19 20:31:00","2012-01-20 02:16:00",42.07905,42.07971,7.25208333333333
"Marginal",300.000000003104,"2012-01-20 04:01:00","2012-01-20 09:01:00",42.07991,42.08048,7.32333333333333
"Marginal",374.999999998278,"2012-01-20 19:31:00","2012-01-21 01:46:00",42.08168,42.08239,7.12
"Marginal",315.000000002885,"2012-01-21 10:01:00","2012-01-21 15:16:00",42.08334,42.08393,7.27272727272727
"Marginal",480.000000000484,"2012-01-21 21:01:00","2012-01-22 05:01:00",42.08459,42.0855,7.27625
"Marginal",209.999999996944,"2012-01-22 12:01:00","2012-01-22 15:31:00",42.0863,42.0867,7.39666666666667
"Marginal",269.999999999806,"2012-01-23 00:31:00","2012-01-23 05:01:00",42.08773,42.08824,7.39684210526316
"Marginal",104.999999998472,"2012-01-23 14:16:00","2012-01-23 16:01:00",42.0893,42.0895,7.4925
"Marginal",149.999999997817,"2012-01-24 03:01:00","2012-01-24 05:31:00",42.09076,42.09104,7.42
"Marginal",135.00000000177,"2012-01-26 04:01:00","2012-01-26 06:16:00",42.09635,42.09661,7.512
"Marginal",104.999999998472,"2012-01-26 16:46:00","2012-01-26 18:31:00",42.0978,42.098,7.58125
"Marginal",209.999999996944,"2012-01-27 03:46:00","2012-01-27 07:16:00",42.09906,42.09946,7.45733333333333
"Marginal",105.000000002207,"2012-01-27 17:46:00","2012-01-27 19:31:00",42.10066,42.10086,7.57875
"Marginal",165.000000001334,"2012-01-28 05:01:00","2012-01-28 07:46:00",42.10194,42.10226,7.52333333333333
"Marginal",164.999999997599,"2012-01-31 20:16:00","2012-01-31 23:01:00",42.1119,42.11222,7.5625
"Marginal",180.000000001115,"2012-02-01 21:01:00","2012-02-02 00:01:00",42.11473,42.11507,7.50166666666667
"Marginal",390.000000001794,"2012-03-16 17:31:00","2012-03-17 00:01:00",42.23488,42.23562,7.48037037037037
"Marginal",314.999999999151,"2012-03-17 19:46:00","2012-03-18 01:01:00",42.23787,42.23847,7.42727272727273
"Marginal",240.000000000242,"2012-03-18 21:46:00","2012-03-19 01:46:00",42.24084,42.2413,7.51705882352941
"Marginal",359.999999998496,"2012-03-31 17:31:00","2012-03-31 23:31:00",42.27597,42.27666,7.4796
"Marginal",269.999999999806,"2012-04-01 06:01:00","2012-04-01 10:31:00",42.2774,42.27791,7.58368421052632
"Marginal",480.000000000484,"2012-04-01 16:46:00","2012-04-02 00:46:00",42.27863,42.27954,7.34090909090909
"Marginal",284.999999999587,"2012-04-02 07:31:00","2012-04-02 12:16:00",42.28031,42.28085,7.47
"Marginal",434.999999997405,"2012-04-02 18:01:00","2012-04-03 01:16:00",42.28151,42.28234,7.44133333333333
"Marginal",120.000000001988,"2012-04-03 23:01:00","2012-04-04 01:01:00",42.28482,42.28505,7.52555555555556
"Marginal",194.999999997162,"2012-06-15 15:16:00","2012-06-15 18:31:00",42.48393,42.48431,7.58
"Marginal",59.9999999991269,"2012-07-11 13:46:00","2012-07-11 14:46:00",42.555,42.55511,7.58
"Marginal",89.9999999986903,"2012-07-12 22:16:00","2012-07-12 23:46:00",42.55871,42.55888,7.59857142857143
"Marginal",74.9999999989086,"2012-07-13 01:46:00","2012-07-13 03:01:00",42.55911,42.55925,7.59
"Marginal",269.999999999806,"2012-07-13 13:46:00","2012-07-13 18:16:00",42.56048,42.56099,7.56263157894737
"Marginal",149.999999997817,"2012-08-12 15:46:00","2012-08-12 18:16:00",42.6429,42.64318,7.57181818181818
"Marginal",315.000000002885,"2012-08-13 00:16:00","2012-08-13 05:31:00",42.64387,42.64447,7.56454545454545
"Marginal",150.000000001552,"2012-08-15 04:16:00","2012-08-15 06:46:00",42.6498,42.65009,7.57363636363636
"Marginal",89.9999999986903,"2012-09-04 13:01:00","2012-09-04 14:31:00",42.7056,42.70577,7.58714285714286
"Marginal",89.9999999986903,"2012-09-05 13:31:00","2012-09-05 15:01:00",42.70839,42.70856,7.58571428571429
"Marginal",374.999999998278,"2012-09-06 10:31:00","2012-09-06 16:46:00",42.71079,42.7115,7.56730769230769
"Marginal",269.999999999806,"2012-09-07 12:01:00","2012-09-07 16:31:00",42.7137,42.71421,7.57684210526316
"Marginal",150.000000001552,"2012-09-18 12:16:00","2012-09-18 14:46:00",42.74387,42.74415,7.56272727272727
"Marginal",164.999999997599,"2012-10-05 13:31:00","2012-10-05 16:16:00",42.79058,42.7909,7.57333333333333
"Marginal",120.000000001988,"2012-11-03 04:16:00","2012-11-03 06:16:00",42.86898,42.86921,7.53
"Marginal",90.0000000024249,"2012-11-04 05:31:00","2012-11-04 07:01:00",42.87186,42.87203,7.58285714285714
"Marginal",150.000000001552,"2012-11-05 06:01:00","2012-11-05 08:31:00",42.87466,42.87494,7.54090909090909
"Marginal",120.000000001988,"2012-11-06 07:01:00","2012-11-06 09:01:00",42.87751,42.87774,7.55777777777778
"Marginal",104.999999998472,"2012-11-20 20:31:00","2012-11-20 22:16:00",42.91741,42.91761,7.53875
"Marginal",420.000000001357,"2012-11-21 04:01:00","2012-11-21 11:01:00",42.91827,42.91907,7.33034482758621
"Marginal",314.999999999151,"2012-11-21 19:16:00","2012-11-22 00:31:00",42.92001,42.92061,7.405
"Marginal",435.000000001139,"2012-11-22 05:01:00","2012-11-22 12:16:00",42.92112,42.92195,7.27366666666667
"Marginal",284.999999999587,"2012-11-22 20:46:00","2012-11-23 01:31:00",42.92292,42.92346,7.466
"Marginal",314.999999999151,"2012-11-23 07:31:00","2012-11-23 12:46:00",42.92415,42.92475,7.47136363636364
"Marginal",59.9999999991269,"2012-11-25 01:31:00","2012-11-25 02:31:00",42.92894,42.92905,7.58
"Marginal",359.999999998496,"2012-12-06 04:01:00","2012-12-06 10:01:00",42.95936,42.96005,7.3832
"Marginal",150.000000001552,"2012-12-06 19:31:00","2012-12-06 22:01:00",42.96113,42.96142,7.56636363636364
"Marginal",360.000000002231,"2012-12-07 04:46:00","2012-12-07 10:46:00",42.96219,42.96287,7.376
"Marginal",240.000000000242,"2012-12-07 19:31:00","2012-12-07 23:31:00",42.96387,42.96433,7.51058823529412
"Marginal",344.999999998714,"2012-12-08 05:46:00","2012-12-08 11:31:00",42.96504,42.9657,7.4225
"Marginal",165.000000001334,"2012-12-08 22:16:00","2012-12-09 01:01:00",42.96693,42.96724,7.53333333333333
"Marginal",209.999999996944,"2012-12-09 08:16:00","2012-12-09 11:46:00",42.96807,42.96847,7.57153846153846
"Marginal",89.9999999986903,"2012-12-19 07:16:00","2012-12-19 08:46:00",42.99535,42.99552,7.56142857142857
"Marginal",104.999999998472,"2013-06-05 15:16:00","2013-06-05 17:01:00",43.45654,43.45674,7.585
"Marginal",284.999999999587,"2013-06-07 03:16:00","2013-06-07 08:01:00",43.46065,43.46119,7.5795
"Marginal",180.000000001115,"2013-06-07 16:16:00","2013-06-07 19:16:00",43.46213,43.46247,7.56461538461538
"Marginal",134.999999998035,"2013-06-08 06:01:00","2013-06-08 08:16:00",43.4637,43.46396,7.594
"Marginal",135.00000000177,"2013-06-08 17:31:00","2013-06-08 19:46:00",43.46501,43.46527,7.593
"Marginal",330.000000002667,"2013-06-09 03:31:00","2013-06-09 09:01:00",43.46615,43.46678,7.58347826086957
"Marginal",300.000000003104,"2013-06-10 17:31:00","2013-06-10 22:31:00",43.47049,43.47106,7.55428571428571
"Marginal",314.999999999151,"2013-06-11 05:31:00","2013-06-11 10:46:00",43.47186,43.47246,7.54227272727273
"Marginal",329.999999998932,"2013-06-11 18:01:00","2013-06-11 23:31:00",43.47329,43.47392,7.56739130434783
"Marginal",359.999999998496,"2013-06-12 05:16:00","2013-06-12 11:16:00",43.47457,43.47526,7.5668
"Marginal",255.000000000024,"2013-06-12 18:31:00","2013-06-12 22:46:00",43.47609,43.47657,7.58888888888889
"Marginal",165.000000001334,"2013-06-13 09:01:00","2013-06-13 11:46:00",43.47774,43.47806,7.58181818181818
"Marginal",59.9999999991269,"2013-07-07 06:46:00","2013-07-07 07:46:00",43.54324,43.54335,7.58
"Marginal",179.999999997381,"2013-07-08 05:31:00","2013-07-08 08:31:00",43.54584,43.54618,7.58153846153846
"Marginal",210.000000000679,"2013-07-08 17:01:00","2013-07-08 20:31:00",43.54715,43.54755,7.59
"Marginal",240.000000000242,"2013-07-09 05:31:00","2013-07-09 09:31:00",43.54857,43.54903,7.58470588235294
"Marginal",90.0000000024249,"2013-07-09 11:01:00","2013-07-09 12:31:00",43.5492,43.54937,7.59714285714286
"Marginal",299.999999999369,"2013-07-09 17:31:00","2013-07-09 22:31:00",43.54994,43.55052,7.56142857142857
"Marginal",465.000000000703,"2013-07-10 06:01:00","2013-07-10 13:46:00",43.55137,43.55226,7.56875
"Marginal",285.000000003322,"2013-07-10 17:46:00","2013-07-10 22:31:00",43.55271,43.55326,7.569
"Marginal",449.999999997186,"2013-07-11 06:16:00","2013-07-11 13:46:00",43.55414,43.555,7.56645161290323
"Marginal",330.000000002667,"2013-07-11 18:31:00","2013-07-12 00:01:00",43.55554,43.55617,7.55652173913043
"Marginal",464.999999996968,"2013-07-12 06:46:00","2013-07-12 14:31:00",43.55694,43.55782,7.5590625
"Marginal",345.000000002449,"2013-07-12 19:01:00","2013-07-13 00:46:00",43.55834,43.55899,7.55916666666667
"Marginal",284.999999999587,"2013-07-13 07:46:00","2013-07-13 12:31:00",43.55979,43.56033,7.547
"Marginal",240.000000000242,"2013-07-13 19:46:00","2013-07-13 23:46:00",43.56116,43.56162,7.58941176470588
"Marginal",224.999999996726,"2013-07-14 09:46:00","2013-07-14 13:31:00",43.56276,43.56319,7.57125
"Marginal",240.000000000242,"2013-07-15 10:46:00","2013-07-15 14:46:00",43.56561,43.56607,7.56823529411765
"Marginal",269.999999999806,"2013-07-16 11:16:00","2013-07-16 15:46:00",43.56841,43.56892,7.55315789473684
"Marginal",74.9999999989086,"2013-07-20 17:16:00","2013-07-20 18:31:00",43.58005,43.5802,7.59166666666667
"Marginal",120.000000001988,"2013-07-21 16:16:00","2013-07-21 18:16:00",43.58268,43.58291,7.58555555555556
"Marginal",285.000000003322,"2013-08-21 17:01:00","2013-08-21 21:46:00",43.6677,43.66824,7.5535
"Marginal",795.00000000337,"2013-08-22 06:16:00","2013-08-22 19:31:00",43.66921,43.67072,7.54901960784314
"Marginal",120.000000001988,"2013-08-23 00:16:00","2013-08-23 02:16:00",43.67126,43.67149,7.57333333333333
"Marginal",59.9999999991269,"2013-08-23 03:46:00","2013-08-23 04:46:00",43.67166,43.67178,7.574
"Marginal",360.000000002231,"2013-08-23 11:31:00","2013-08-23 17:31:00",43.67255,43.67323,7.5192
"Marginal",104.999999998472,"2014-02-14 03:01:00","2014-02-14 04:46:00",44.15103,44.15123,7.53125
"Marginal",89.9999999986903,"2014-02-15 03:31:00","2014-02-15 05:01:00",44.15383,44.154,7.54571428571429
"Marginal",209.999999996944,"2014-03-08 19:31:00","2014-03-08 23:01:00",44.21319,44.21359,7.554
"Marginal",105.000000002207,"2014-03-10 20:46:00","2014-03-10 22:31:00",44.21881,44.21901,7.5525
"Marginal",179.999999997381,"2014-07-08 13:46:00","2014-07-08 16:46:00",44.54678,44.54712,7.58461538461538
"Marginal",359.999999998496,"2014-07-09 00:16:00","2014-07-09 06:16:00",44.54798,44.54866,7.5592
"Marginal",299.999999999369,"2014-07-09 13:01:00","2014-07-09 18:01:00",44.54943,44.55,7.57666666666667
"Marginal",479.99999999675,"2014-07-10 00:46:00","2014-07-10 08:46:00",44.55077,44.55169,7.54545454545454
"Marginal",284.999999999587,"2014-07-10 14:31:00","2014-07-10 19:16:00",44.55234,44.55288,7.534
"Marginal",554.999999995658,"2014-07-11 01:46:00","2014-07-11 11:01:00",44.55363,44.55468,7.54473684210526
"Marginal",359.999999998496,"2014-07-11 15:01:00","2014-07-11 21:01:00",44.55514,44.55582,7.5356
"Marginal",884.999999998325,"2014-07-12 03:01:00","2014-07-12 17:46:00",44.55651,44.55819,7.55783333333333
"Marginal",374.999999998278,"2014-07-13 10:31:00","2014-07-13 16:46:00",44.5601,44.56082,7.54615384615385
"Marginal",269.999999999806,"2014-07-14 13:01:00","2014-07-14 17:31:00",44.56313,44.56364,7.56368421052632
"Marginal",360.000000002231,"2014-07-16 09:16:00","2014-07-16 15:16:00",44.56818,44.56887,7.55416666666667
"Marginal",284.999999999587,"2014-07-16 18:16:00","2014-07-16 23:01:00",44.56921,44.56975,7.571
"Marginal",465.000000004437,"2014-07-17 08:01:00","2014-07-17 15:46:00",44.57078,44.57166,7.52935483870968
"Marginal",90.0000000024249,"2014-07-17 19:01:00","2014-07-17 20:31:00",44.57203,44.57221,7.58
"Marginal",195.000000000897,"2014-07-18 11:31:00","2014-07-18 14:46:00",44.57392,44.57429,7.57571428571429
"Marginal",254.999999996289,"2014-07-19 11:16:00","2014-07-19 15:31:00",44.57663,44.57711,7.57666666666667
"Marginal",59.9999999991269,"2014-07-20 13:46:00","2014-07-20 14:46:00",44.57965,44.57977,7.59
"Marginal",119.999999998254,"2014-07-29 10:46:00","2014-07-29 12:46:00",44.60397,44.6042,7.57222222222222
"Marginal",60.0000000028615,"2014-07-30 11:46:00","2014-07-30 12:46:00",44.60682,44.60694,7.57
"Marginal",314.999999999151,"2014-07-31 09:46:00","2014-07-31 15:01:00",44.60933,44.60993,7.56863636363636
"Marginal",225.00000000046,"2014-08-01 11:46:00","2014-08-01 15:31:00",44.6123,44.61273,7.55625
"Marginal",285.000000003322,"2014-08-02 11:01:00","2014-08-02 15:46:00",44.61496,44.6155,7.57
"Marginal",89.9999999986903,"2014-08-03 15:31:00","2014-08-03 17:01:00",44.61821,44.61838,7.55142857142857
"Marginal",240.000000003977,"2014-08-04 11:46:00","2014-08-04 15:46:00",44.62052,44.62098,7.55352941176471
"Marginal",314.999999999151,"2014-08-04 21:16:00","2014-08-05 02:31:00",44.62161,44.62221,7.57181818181818
"Marginal",344.999999998714,"2014-08-05 11:16:00","2014-08-05 17:01:00",44.6232,44.62386,7.52625
"Marginal",134.999999998035,"2014-08-27 10:31:00","2014-08-27 12:46:00",44.68339,44.68365,7.585
"Marginal",225.00000000046,"2014-08-28 10:46:00","2014-08-28 14:31:00",44.68616,44.68659,7.56875
"Marginal",300.000000003104,"2014-12-22 00:46:00","2014-12-22 05:46:00",45.00283,45.0034,7.23380952380952
"Marginal",255.000000003758,"2014-12-22 12:01:00","2014-12-22 16:16:00",45.00411,45.0046,7.32222222222222
"Marginal",360.000000002231,"2014-12-23 00:01:00","2014-12-23 06:01:00",45.00548,45.00617,7.2448
"Marginal",75.0000000026432,"2014-12-23 15:01:00","2014-12-23 16:16:00",45.00719,45.00734,7.56666666666667
"Marginal",194.999999997162,"2014-12-24 02:46:00","2014-12-24 06:01:00",45.00854,45.00891,7.44142857142857
"Marginal",150.000000001552,"2014-12-25 04:01:00","2014-12-25 06:31:00",45.01142,45.0117,7.49363636363636
"Marginal",60.0000000028615,"2014-12-26 06:16:00","2014-12-26 07:16:00",45.01441,45.01453,7.566
"Marginal",105.000000002207,"2015-02-10 18:16:00","2015-02-10 20:01:00",45.14181,45.14201,7.5925
"Marginal",225.00000000046,"2015-02-11 03:46:00","2015-02-11 07:31:00",45.1429,45.14332,7.490625
"Marginal",269.999999999806,"2015-02-11 17:01:00","2015-02-11 21:31:00",45.14441,45.14492,7.39368421052632
"Marginal",150.000000001552,"2015-02-12 06:01:00","2015-02-12 08:31:00",45.14589,45.14618,7.47909090909091
"Marginal",254.999999996289,"2015-02-12 18:31:00","2015-02-12 22:46:00",45.14732,45.1478,7.395
"Marginal",194.999999997162,"2015-02-13 20:46:00","2015-02-14 00:01:00",45.15032,45.15069,7.52428571428571
"Marginal",74.9999999989086,"2015-07-03 10:46:00","2015-07-03 12:01:00",45.53274,45.53288,7.56166666666667
"Marginal",74.9999999989086,"2015-07-04 11:46:00","2015-07-04 13:01:00",45.53559,45.53573,7.58
"Marginal",89.9999999986903,"2015-07-04 16:16:00","2015-07-04 17:46:00",45.5361,45.53627,7.58857142857143
"Marginal",119.999999998254,"2015-07-05 12:16:00","2015-07-05 14:16:00",45.53839,45.53861,7.53888888888889
"Marginal",104.999999994737,"2015-07-05 17:01:00","2015-07-05 18:46:00",45.53893,45.53913,7.555
"Marginal",89.9999999986903,"2015-09-28 11:16:00","2015-09-28 12:46:00",45.77115,45.77132,7.58857142857143
"Marginal",225.00000000046,"2015-09-29 11:16:00","2015-09-29 15:01:00",45.77389,45.77432,7.580625
"Marginal",224.999999996726,"2015-12-10 00:31:00","2015-12-10 04:16:00",45.96992,45.97035,7.478125
"Marginal",284.999999999587,"2015-12-14 02:01:00","2015-12-14 06:46:00",45.98105,45.98159,7.49
"Marginal",299.999999995634,"2015-12-15 02:31:00","2015-12-15 07:31:00",45.98385,45.98442,7.4647619047619
"Marginal",180.000000001115,"2015-12-16 04:31:00","2015-12-16 07:31:00",45.98682,45.98716,7.51692307692308
